data,open,high,low,close,volume ,changepercent
2021/1/22,31141.56 ,31141.56 ,30908.47 ,30996.98 ,0,-0.57%
2021/1/25,30989.85 ,30989.85 ,30564.06 ,30960.00 ,0,-0.12%
2021/1/26,30968.55 ,31121.42 ,30921.71 ,30937.04 ,0,-0.07%
2021/1/27,30893.78 ,30893.78 ,30206.91 ,30303.17 ,0,-2.05%
2021/1/28,30377.19 ,30951.41 ,30377.19 ,30603.36 ,0,0.99%
2021/1/29,30553.91 ,30553.91 ,29856.30 ,29982.62 ,0,-2.03%
2021/2/1,30054.73 ,30335.91 ,30014.97 ,30211.91 ,0,0.76%
2021/2/2,30276.88 ,30840.54 ,30276.88 ,30687.48 ,0,1.57%
2021/2/3,30689.65 ,30793.41 ,30521.31 ,30723.60 ,0,0.12%
2021/2/4,30737.78 ,31065.96 ,30737.78 ,31055.86 ,0,1.08%
2021/2/5,31093.81 ,31252.18 ,31083.22 ,31148.24 ,0,0.30%
2021/2/8,31191.20 ,31386.10 ,31191.20 ,31385.76 ,0,0.76%
2021/2/9,31359.88 ,31439.47 ,31245.86 ,31375.83 ,0,-0.03%
2021/2/10,31428.02 ,31511.44 ,31221.32 ,31437.80 ,0,0.20%
2021/2/11,31466.49 ,31543.82 ,31244.36 ,31430.70 ,0,-0.02%
2021/2/12,31420.80 ,31475.31 ,31347.80 ,31458.40 ,0,0.09%
2021/2/16,31472.08 ,31608.63 ,31443.48 ,31522.75 ,0,0.20%
2021/2/17,31485.61 ,31643.70 ,31338.76 ,31613.02 ,0,0.29%
2021/2/18,31558.60 ,31558.60 ,31285.32 ,31493.34 ,0,-0.38%
2021/2/19,31504.13 ,31647.53 ,31469.34 ,31494.32 ,0,0.00%
2021/2/22,31381.12 ,31653.48 ,31286.57 ,31521.69 ,0,0.09%
2021/2/23,31501.89 ,31653.38 ,31158.76 ,31537.35 ,0,0.05%
2021/2/24,31499.75 ,32009.64 ,31421.29 ,31961.86 ,0,1.35%
2021/2/25,31955.94 ,31984.77 ,31293.32 ,31402.01 ,0,-1.75%
2021/2/26,31401.29 ,31450.89 ,30911.37 ,30932.37 ,0,-1.50%
2021/3/1,31065.90 ,31668.34 ,31065.90 ,31535.51 ,0,1.95%
2021/3/2,31535.37 ,31623.27 ,31377.16 ,31391.52 ,0,-0.46%
2021/3/3,31352.96 ,31563.31 ,31260.14 ,31270.09 ,0,-0.39%
2021/3/4,31289.01 ,31461.97 ,30547.53 ,30924.14 ,0,-1.11%
2021/3/5,31029.18 ,31580.33 ,30766.81 ,31496.30 ,0,1.85%
2021/3/8,31512.15 ,32148.04 ,31512.15 ,31802.44 ,0,0.97%
2021/3/9,31892.35 ,32150.32 ,31822.64 ,31832.74 ,0,0.10%
2021/3/10,31906.96 ,32389.50 ,31906.96 ,32297.02 ,0,1.46%
2021/3/11,32354.50 ,32661.59 ,32345.70 ,32485.59 ,0,0.58%
2021/3/12,32462.40 ,32793.32 ,32462.40 ,32778.64 ,0,0.90%
2021/3/15,32798.84 ,32973.40 ,32629.75 ,32953.46 ,0,0.53%
2021/3/16,32966.75 ,32966.75 ,32778.23 ,32825.95 ,0,-0.39%
2021/3/17,32825.52 ,33047.58 ,32782.18 ,33015.37 ,0,0.58%
2021/3/18,32928.16 ,33227.78 ,32831.25 ,32862.30 ,0,-0.46%
2021/3/19,32858.36 ,32858.36 ,32505.07 ,32627.97 ,0,-0.71%
2021/3/22,32601.82 ,32810.35 ,32512.53 ,32731.20 ,0,0.32%
2021/3/23,32691.50 ,32753.77 ,32356.28 ,32423.15 ,0,-0.94%
2021/3/24,32470.88 ,32787.99 ,32418.15 ,32420.06 ,0,-0.01%
2021/3/25,32346.81 ,32672.69 ,32071.41 ,32619.48 ,0,0.62%
2021/3/26,32681.07 ,33098.83 ,32681.07 ,33072.88 ,0,1.39%
2021/3/29,33087.55 ,33259.00 ,32905.13 ,33171.37 ,0,0.30%
2021/3/30,33127.88 ,33170.93 ,32988.92 ,33066.96 ,0,-0.31%
2021/3/31,33116.04 ,33173.77 ,32980.57 ,32981.55 ,0,-0.26%
2021/4/1,33054.58 ,33167.17 ,32985.35 ,33153.21 ,0,0.52%
2021/4/5,33222.38 ,33617.95 ,33222.38 ,33527.19 ,0,1.13%
2021/4/6,33500.02 ,33544.79 ,33380.43 ,33430.24 ,0,-0.29%
2021/4/7,33444.98 ,33521.76 ,33347.96 ,33446.26 ,0,0.05%
2021/4/8,33469.89 ,33506.80 ,33342.64 ,33503.57 ,0,0.17%
2021/4/9,33526.19 ,33810.87 ,33526.19 ,33800.60 ,0,0.89%
2021/4/12,33775.06 ,33786.19 ,33665.54 ,33745.40 ,0,-0.16%
2021/4/13,33721.16 ,33741.64 ,33545.84 ,33677.27 ,0,-0.20%
2021/4/14,33668.95 ,33911.25 ,33668.95 ,33730.89 ,0,0.16%
2021/4/15,33788.53 ,34068.73 ,33788.53 ,34035.99 ,0,0.90%
2021/4/16,34058.16 ,34256.75 ,34058.16 ,34200.67 ,0,0.48%
2021/4/19,34182.38 ,34182.38 ,33980.56 ,34077.63 ,0,-0.36%
2021/4/20,34034.18 ,34034.18 ,33687.01 ,33821.30 ,0,-0.75%
2021/4/21,33808.30 ,34160.34 ,33773.80 ,34137.31 ,0,0.93%
2021/4/22,34109.88 ,34126.57 ,33717.19 ,33815.90 ,0,-0.94%
2021/4/23,33804.52 ,34157.57 ,33713.29 ,34043.49 ,0,0.67%
2021/4/26,34044.23 ,34148.94 ,33941.37 ,33981.57 ,0,-0.18%
2021/4/27,33932.13 ,34043.98 ,33870.46 ,33984.93 ,0,0.01%
2021/4/28,33860.46 ,33946.60 ,33805.56 ,33820.38 ,0,-0.48%
2021/4/29,33855.64 ,34087.21 ,33744.28 ,34060.36 ,0,0.71%
2021/4/30,33988.75 ,33988.75 ,33784.96 ,33874.85 ,0,-0.54%
2021/5/3,33904.89 ,34221.06 ,33904.89 ,34113.23 ,0,0.70%
2021/5/4,34080.20 ,34147.78 ,33765.68 ,34133.03 ,0,0.06%
2021/5/5,34163.99 ,34331.20 ,34039.66 ,34230.34 ,0,0.29%
2021/5/6,34245.11 ,34561.29 ,34185.06 ,34548.53 ,0,0.93%
2021/5/7,34578.27 ,34811.39 ,34464.31 ,34777.76 ,0,0.66%
2021/5/10,34785.27 ,35091.56 ,34741.57 ,34742.82 ,0,-0.10%
2021/5/11,34572.74 ,34572.74 ,34075.31 ,34269.16 ,0,-1.36%
2021/5/12,34206.40 ,34207.87 ,33555.22 ,33587.66 ,0,-1.99%
2021/5/13,33624.74 ,34181.77 ,33623.49 ,34021.45 ,0,1.29%
2021/5/14,34050.86 ,34454.05 ,34050.86 ,34382.13 ,0,1.06%
2021/5/17,34375.29 ,34383.84 ,34176.65 ,34327.79 ,0,-0.16%
2021/5/18,34351.18 ,34408.99 ,34044.10 ,34060.66 ,0,-0.78%
2021/5/19,33945.81 ,33945.81 ,33473.80 ,33896.04 ,0,-0.48%
2021/5/20,33906.30 ,34233.40 ,33872.41 ,34084.15 ,0,0.55%
2021/5/21,34121.91 ,34415.48 ,34121.91 ,34207.84 ,0,0.36%
2021/5/24,34253.87 ,34472.51 ,34253.87 ,34393.98 ,0,0.54%
2021/5/25,34428.66 ,34511.35 ,34266.03 ,34312.46 ,0,-0.24%
2021/5/26,34336.34 ,34409.59 ,34271.44 ,34323.05 ,0,0.03%
2021/5/27,34432.47 ,34608.82 ,34389.24 ,34464.64 ,0,0.41%
2021/5/28,34558.50 ,34631.11 ,34520.09 ,34529.45 ,0,0.19%
2021/6/1,34584.19 ,34849.32 ,34542.87 ,34575.31 ,0,0.13%
2021/6/2,34614.62 ,34706.65 ,34545.96 ,34600.38 ,0,0.07%
2021/6/3,34550.31 ,34667.41 ,34334.41 ,34577.04 ,0,-0.07%
2021/6/4,34618.69 ,34772.12 ,34618.69 ,34756.39 ,0,0.52%
2021/6/7,34766.20 ,34820.91 ,34574.51 ,34630.24 ,0,-0.36%
2021/6/8,34645.84 ,34665.38 ,34452.94 ,34599.82 ,0,-0.09%
2021/6/9,34626.16 ,34654.67 ,34439.37 ,34447.14 ,0,-0.44%
2021/6/10,34502.51 ,34737.79 ,34447.25 ,34466.24 ,0,0.06%
2021/6/11,34499.81 ,34618.09 ,34328.65 ,34479.60 ,0,0.04%
2021/6/14,34472.52 ,34472.52 ,34211.54 ,34393.75 ,0,-0.25%
2021/6/15,34397.10 ,34420.38 ,34199.16 ,34299.33 ,0,-0.27%
2021/6/16,34308.48 ,34333.25 ,33917.11 ,34033.67 ,0,-0.77%
2021/6/17,34014.38 ,34091.79 ,33626.61 ,33823.45 ,0,-0.62%
2021/6/18,33622.70 ,33622.70 ,33271.93 ,33290.08 ,0,-1.58%
2021/6/21,33312.07 ,33908.09 ,33312.07 ,33876.97 ,0,1.76%
2021/6/22,33872.56 ,34040.70 ,33751.06 ,33945.58 ,0,0.20%
2021/6/23,33948.54 ,34009.40 ,33869.83 ,33874.24 ,0,-0.21%
2021/6/24,33933.91 ,34233.02 ,33933.91 ,34196.82 ,0,0.95%
2021/6/25,34328.10 ,34501.02 ,34314.80 ,34433.84 ,0,0.69%
2021/6/28,34428.10 ,34449.65 ,34186.13 ,34283.27 ,0,-0.44%
2021/6/29,34338.89 ,34469.83 ,34266.83 ,34292.29 ,0,0.03%
2021/6/30,34290.74 ,34553.16 ,34245.48 ,34502.51 ,0,0.61%
2021/7/1,34507.32 ,34640.28 ,34498.85 ,34633.53 ,0,0.38%
2021/7/2,34642.42 ,34821.93 ,34613.49 ,34786.35 ,0,0.44%
2021/7/6,34790.16 ,34814.20 ,34358.42 ,34577.37 ,0,-0.60%
2021/7/7,34604.17 ,34708.78 ,34435.59 ,34681.79 ,0,0.30%
2021/7/8,34569.01 ,34569.01 ,34145.59 ,34421.93 ,0,-0.75%
2021/7/9,34457.51 ,34893.72 ,34457.51 ,34870.16 ,0,1.30%
2021/7/12,34836.75 ,35014.90 ,34730.15 ,34996.18 ,0,0.36%
2021/7/13,34959.96 ,35018.79 ,34876.89 ,34888.79 ,0,-0.31%
2021/7/14,34920.83 ,35069.18 ,34826.87 ,34933.23 ,0,0.13%
2021/7/15,34924.81 ,34990.41 ,34762.87 ,34987.02 ,0,0.15%
2021/7/16,35007.94 ,35090.01 ,34647.82 ,34687.85 ,0,-0.86%
2021/7/19,34528.48 ,34528.48 ,33741.76 ,33962.04 ,0,-2.09%
2021/7/20,33981.79 ,34621.79 ,33981.79 ,34511.99 ,0,1.62%
2021/7/21,34556.96 ,34820.24 ,34556.96 ,34798.00 ,0,0.83%
2021/7/22,34799.68 ,34879.28 ,34673.03 ,34823.35 ,0,0.07%
2021/7/23,34855.11 ,35095.33 ,34855.11 ,35061.55 ,0,0.68%
2021/7/26,35055.86 ,35150.37 ,34950.19 ,35144.31 ,0,0.24%
2021/7/27,35078.90 ,35078.90 ,34878.07 ,35058.52 ,0,-0.24%
2021/7/28,35109.95 ,35116.37 ,34876.84 ,34930.93 ,0,-0.36%
2021/7/29,34985.99 ,35171.52 ,34985.99 ,35084.53 ,0,0.44%
2021/7/30,35013.26 ,35106.30 ,34871.13 ,34935.47 ,0,-0.42%
2021/8/2,34968.56 ,35192.11 ,34808.20 ,34838.16 ,0,-0.28%
2021/8/3,34864.10 ,35120.94 ,34714.33 ,35116.40 ,0,0.80%
2021/8/4,35047.44 ,35047.44 ,34790.62 ,34792.67 ,0,-0.92%
2021/8/5,34815.61 ,35067.54 ,34815.61 ,35064.25 ,0,0.78%
2021/8/6,35077.44 ,35246.79 ,35077.44 ,35208.51 ,0,0.41%
2021/8/9,35229.67 ,35229.67 ,35041.24 ,35101.85 ,0,-0.30%
2021/8/10,35135.17 ,35285.16 ,35091.91 ,35264.67 ,0,0.46%
2021/8/11,35300.89 ,35501.16 ,35300.89 ,35484.97 ,0,0.62%
2021/8/12,35481.94 ,35510.77 ,35352.53 ,35499.85 ,0,0.04%
2021/8/13,35551.56 ,35610.57 ,35474.78 ,35515.38 ,0,0.04%
2021/8/16,35490.83 ,35631.19 ,35231.87 ,35625.40 ,0,0.31%
2021/8/17,35500.01 ,35500.01 ,35120.31 ,35343.28 ,0,-0.79%
2021/8/18,35310.20 ,35356.80 ,34943.41 ,34960.69 ,0,-1.08%
2021/8/19,34874.67 ,34997.81 ,34690.25 ,34894.12 ,0,-0.19%
2021/8/20,34917.96 ,35177.26 ,34867.07 ,35120.08 ,0,0.65%
2021/8/23,35160.97 ,35428.91 ,35160.97 ,35335.71 ,0,0.61%
2021/8/24,35382.72 ,35445.47 ,35356.18 ,35366.26 ,0,0.09%
2021/8/25,35388.77 ,35501.14 ,35287.63 ,35405.50 ,0,0.11%
2021/8/26,35449.68 ,35498.45 ,35205.10 ,35213.12 ,0,-0.54%
2021/8/27,35231.11 ,35479.18 ,35231.11 ,35455.80 ,0,0.69%
2021/8/30,35471.80 ,35510.71 ,35374.46 ,35399.84 ,0,-0.16%
2021/8/31,35391.38 ,35449.79 ,35289.86 ,35360.73 ,0,-0.11%
2021/9/1,35387.55 ,35407.37 ,35287.05 ,35312.53 ,0,-0.14%
2021/9/2,35353.06 ,35475.40 ,35348.48 ,35443.82 ,0,0.37%
2021/9/3,35401.73 ,35422.71 ,35269.40 ,35369.09 ,0,-0.21%
2021/9/7,35373.24 ,35373.24 ,35060.90 ,35100.00 ,0,-0.76%
2021/9/8,35087.45 ,35175.15 ,34925.61 ,35031.07 ,0,-0.20%
2021/9/9,35013.08 ,35199.89 ,34847.30 ,34879.38 ,0,-0.43%
2021/9/10,34949.59 ,35104.25 ,34599.61 ,34607.72 ,0,-0.78%
2021/9/13,34665.50 ,34939.10 ,34665.50 ,34869.63 ,0,0.76%
2021/9/14,34906.90 ,34990.36 ,34510.30 ,34577.57 ,0,-0.84%
2021/9/15,34580.95 ,34880.77 ,34522.03 ,34814.39 ,0,0.68%
2021/9/16,34810.27 ,34943.55 ,34540.11 ,34751.32 ,0,-0.18%
2021/9/17,34737.86 ,34779.86 ,34519.63 ,34584.88 ,0,-0.48%
2021/9/20,34459.72 ,34459.72 ,33613.03 ,33970.47 ,0,-1.78%
2021/9/21,34025.61 ,34313.88 ,33914.02 ,33919.84 ,0,-0.15%
2021/9/22,34006.87 ,34440.42 ,34006.87 ,34258.32 ,0,1.00%
2021/9/23,34296.30 ,34879.78 ,34296.30 ,34764.82 ,0,1.48%
2021/9/24,34762.31 ,34857.06 ,34648.08 ,34798.00 ,0,0.10%
2021/9/27,34739.27 ,35061.12 ,34739.27 ,34869.37 ,0,0.21%
2021/9/28,34747.70 ,34798.21 ,34254.65 ,34299.99 ,0,-1.63%
2021/9/29,34360.08 ,34580.42 ,34305.96 ,34390.72 ,0,0.26%
2021/9/30,34467.98 ,34557.37 ,33833.32 ,33843.92 ,0,-1.59%
2021/10/1,33930.70 ,34490.56 ,33785.54 ,34326.46 ,0,1.43%
2021/10/4,34312.96 ,34410.28 ,33821.58 ,34002.92 ,0,-0.94%
2021/10/5,34035.25 ,34490.95 ,34035.25 ,34314.67 ,0,0.92%
2021/10/6,34198.96 ,34432.68 ,33854.69 ,34416.99 ,0,0.30%
2021/10/7,34509.72 ,34975.19 ,34509.72 ,34754.94 ,0,0.98%
2021/10/8,34757.57 ,34842.62 ,34661.95 ,34746.25 ,0,-0.03%
2021/10/11,34723.79 ,34951.35 ,34486.51 ,34496.06 ,0,-0.72%
2021/10/12,34507.15 ,34611.24 ,34318.94 ,34378.34 ,0,-0.34%
2021/10/13,34372.71 ,34449.83 ,34115.10 ,34377.81 ,0,0.00%
2021/10/14,34443.22 ,34923.83 ,34443.22 ,34912.56 ,0,1.56%
2021/10/15,35023.63 ,35320.97 ,35023.63 ,35294.76 ,0,1.09%
2021/10/18,35221.02 ,35327.57 ,35035.94 ,35258.61 ,0,-0.10%
2021/10/19,35325.37 ,35462.68 ,35290.12 ,35457.31 ,0,0.56%
2021/10/20,35475.16 ,35669.69 ,35465.71 ,35609.34 ,0,0.43%
2021/10/21,35520.32 ,35612.36 ,35442.53 ,35603.08 ,0,-0.02%
2021/10/22,35607.72 ,35765.02 ,35533.95 ,35677.02 ,0,0.21%
2021/10/25,35692.62 ,35787.04 ,35629.37 ,35741.15 ,0,0.18%
2021/10/26,35791.05 ,35892.92 ,35734.73 ,35756.88 ,0,0.04%
2021/10/27,35835.43 ,35835.43 ,35490.43 ,35490.69 ,0,-0.74%
2021/10/28,35545.41 ,35742.25 ,35545.41 ,35730.48 ,0,0.68%
2021/10/29,35712.28 ,35852.53 ,35633.20 ,35819.56 ,0,0.25%
2021/11/1,35833.65 ,36009.74 ,35797.97 ,35913.84 ,0,0.26%
2021/11/2,35935.11 ,36088.81 ,35884.13 ,36052.63 ,0,0.39%
2021/11/3,36059.09 ,36178.51 ,35891.73 ,36157.58 ,0,0.29%
2021/11/4,36107.46 ,36168.03 ,35986.48 ,36124.23 ,0,-0.09%
2021/11/5,36268.75 ,36484.75 ,36190.20 ,36327.95 ,0,0.56%
2021/11/8,36416.46 ,36565.73 ,36334.42 ,36432.22 ,0,0.29%
2021/11/9,36404.53 ,36416.98 ,36173.07 ,36319.98 ,0,-0.31%
2021/11/10,36299.25 ,36346.61 ,36009.50 ,36079.94 ,0,-0.66%
2021/11/11,36038.78 ,36108.17 ,35915.27 ,35921.23 ,0,-0.44%
2021/11/12,35963.78 ,36147.63 ,35934.59 ,36100.31 ,0,0.50%
2021/11/15,36128.83 ,36236.07 ,36031.78 ,36087.45 ,0,-0.04%
2021/11/16,36076.18 ,36316.61 ,36076.18 ,36142.22 ,0,0.15%
2021/11/17,36159.70 ,36159.70 ,35909.48 ,35931.05 ,0,-0.58%
2021/11/18,35901.69 ,35952.63 ,35654.39 ,35870.95 ,0,-0.17%
2021/11/19,35879.09 ,35879.09 ,35555.37 ,35601.98 ,0,-0.75%
2021/11/22,35631.41 ,35929.66 ,35615.55 ,35619.25 ,0,0.05%
2021/11/23,35619.92 ,35841.52 ,35542.87 ,35813.80 ,0,0.55%
2021/11/24,35752.31 ,35825.47 ,35591.03 ,35804.38 ,0,-0.03%
2021/11/26,35366.69 ,35366.69 ,34749.80 ,34899.34 ,0,-2.53%
2021/11/29,35017.71 ,35287.91 ,34895.89 ,35135.94 ,0,0.68%
2021/11/30,35056.99 ,35056.99 ,34424.44 ,34483.72 ,0,-1.86%
2021/12/1,34678.94 ,35004.64 ,34006.98 ,34022.04 ,0,-1.34%
2021/12/2,34076.25 ,34759.65 ,34076.25 ,34639.79 ,0,1.82%
2021/12/3,34692.78 ,34801.31 ,34264.57 ,34580.08 ,0,-0.17%
2021/12/6,34633.43 ,35356.75 ,34633.43 ,35227.03 ,0,1.87%
2021/12/7,35423.99 ,35819.47 ,35423.99 ,35719.43 ,0,1.40%
2021/12/8,35716.85 ,35840.52 ,35602.65 ,35754.75 ,0,0.10%
2021/12/9,35722.26 ,35864.24 ,35577.14 ,35754.69 ,0,0.00%
2021/12/10,35830.55 ,35982.69 ,35710.43 ,35970.99 ,0,0.60%
2021/12/13,35958.93 ,35958.93 ,35609.53 ,35650.95 ,0,-0.89%
2021/12/14,35605.73 ,35779.47 ,35441.74 ,35544.18 ,0,-0.30%
2021/12/15,35549.35 ,35943.84 ,35389.30 ,35927.43 ,0,1.08%
2021/12/16,36036.28 ,36189.83 ,35778.21 ,35897.64 ,0,-0.08%
2021/12/17,35800.11 ,35800.11 ,35284.26 ,35365.44 ,0,-1.48%
2021/12/20,35222.12 ,35222.12 ,34665.50 ,34932.16 ,0,-1.23%
2021/12/21,35069.50 ,35508.96 ,35069.50 ,35492.70 ,0,1.60%
2021/12/22,35491.71 ,35764.67 ,35433.13 ,35753.89 ,0,0.74%
2021/12/23,35782.42 ,36060.99 ,35782.42 ,35950.56 ,0,0.55%
2021/12/27,35954.48 ,36306.61 ,35954.48 ,36302.38 ,0,0.98%
2021/12/28,36302.99 ,36527.26 ,36302.99 ,36398.21 ,0,0.26%
2021/12/29,36421.14 ,36571.55 ,36396.19 ,36488.63 ,0,0.25%
2021/12/30,36522.48 ,36679.44 ,36372.13 ,36398.08 ,0,-0.25%
2021/12/31,36385.85 ,36484.94 ,36303.97 ,36338.30 ,0,-0.16%
